z,quality
0,-0
1,-0
2,-0
3,-0
4,-0
5,-0
6,-0
7,-0
8,-0
9,-0
10,-0
11,-0
12,-0
13,-0
14,-0
15,-0
16,-0
17,-0
18,-0
19,-0
20,-0
21,-0
22,-0
23,-0
24,-0
25,-0
26,-0
27,-0
28,-0
29,-0
30,-0
31,-0
32,7.575E-4
33,7.979E-4
34,9.368E-4
35,0.001
36,0.002
37,0.002
38,0.003
39,0.003
40,0.004
41,0.004
42,0.005
43,0.005
44,0.004
45,0.004
46,0.004
47,0.004
48,0.004
49,0.003
50,0.003
51,0.003
52,0.004
53,0.004
54,0.004
55,0.004
56,0.004
57,0.004
58,0.003
59,0.003
60,0.003
61,0.003
62,0.003
63,0.003
64,0.003
65,0.003
66,0.003
67,0.003
68,0.003
69,0.003
70,0.003
71,0.003
72,0.003
73,0.003
74,0.003
75,0.003
76,0.003
77,0.003
78,0.003
79,0.003
80,0.003
81,0.003
82,0.003
83,0.003
84,0.003
85,0.003
86,0.003
87,0.003
88,0.003
89,0.003
90,0.003
91,0.003
92,0.003
93,0.003
94,0.003
95,0.002
96,0.002
97,0.002
98,0.002
99,0.002
100,0.002
101,0.003
102,0.003
103,0.003
104,0.003
105,0.002
106,0.002
107,0.002
108,0.002
109,0.002
110,0.002
111,0.002
112,0.002
113,0.002
114,0.002
115,0.002
116,0.002
117,0.002
118,0.002
119,0.002
120,0.002
121,0.002
122,0.002
123,0.002
124,0.002
125,0.002
126,0.002
127,0.002
128,0.002
129,0.002
130,0.002
131,0.002
132,0.002
133,0.002
134,0.002
135,0.002
136,0.002
137,0.002
138,0.002
139,0.002
140,0.002
141,0.002
142,0.002
143,0.002
144,0.002
145,0.002
146,0.002
147,0.002
148,0.001
149,0.001
150,0.001
151,0.001
152,0.001
153,0.001
154,0.001
155,0.001
156,0.001
157,0.001
158,0.001
159,0.001
160,0.001
161,0.001
162,0.001
163,0.001
164,0.001
165,0.001
166,0.001
167,0.001
168,0.001
169,0.001
170,0.001
171,0.001
172,0.001
173,0.001
174,0.001
175,0.001
176,0.001
177,0.001
178,0.001
179,0.001
180,0.001
181,0.001
182,0.001
183,0.001
184,0.001
185,0.001
186,0.001
187,0.001
188,0.001
189,0.001
190,0.001
191,0.001
192,0.001
193,0.001
194,0.001
195,0.001
196,0.001
197,0.001
198,0.001
199,0.001
200,0.001
201,0.001
202,0.001
203,0.001
204,0.001
205,0.001
206,0.001
207,0.001
208,0.001
209,0.001
210,0.001
211,0.001
212,0.001
213,0.001
214,0.001
215,0.001
216,0.001
217,0.001
218,0.001
219,0.001
220,0.001
221,0.001
222,0.001
223,0.001
224,0.001
225,0.001
226,0.001
227,0.001
228,0.001
229,0.001
230,0.001
231,0.001
232,0.001
233,0.001
234,0.001
235,0.001
236,0.001
237,0.001
238,0.001
239,0.001
240,0.001
241,0.001
242,0.001
243,0.001
244,0.001
245,0.001
246,0.001
247,0.001
248,0.001
249,0.001
250,0.001
251,0.001
252,0.001
253,0.001
254,0.001
255,0.001
256,0.001
257,0.001
258,0.001
259,0.001
260,0.001
261,0.001
262,0.001
263,0.001
264,0.001
265,0.001
266,0.001
267,0.001
268,0.001
269,0.001
270,0.001
271,0.001
272,0.001
273,0.001
274,0.001
275,0.001
276,0.001
277,0.001
278,0.001
279,0.001
280,0.001
281,0.001
282,0.001
283,0.001
284,0.001
285,0.001
286,0.001
287,0.001
288,0.001
289,0.001
290,0.001
291,0.001
292,0.001
293,0.001
294,0.001
295,0.001
296,0.001
297,0.001
298,0.001
299,0.001
300,0.001
301,0.001
302,0.001
303,0.001
304,0.001
305,0.001
306,0.001
307,0.001
308,0.001
309,0.001
310,0.001
311,0.001
312,0.001
313,0.001
314,0.001
315,0.001
316,0.001
317,0.001
318,0.001
319,0.001
320,0.001
321,0.001
322,0.001
323,0.001
324,0.001
325,0.001
326,0.001
327,0.001
328,0.001
329,0.001
330,0.001
331,0.001
332,0.001
333,0.001
334,0.001
335,0.001
336,0.001
337,0.001
338,0.001
339,0.001
340,0.001
341,0.001
342,0.001
343,0.001
344,0.001
345,0.001
346,0.001
347,0.001
348,0.001
349,0.001
350,0.001
351,0.001
352,0.001
353,0.001
354,0.001
355,0.001
356,0.001
357,0.001
358,0.001
